subject_id,scenario_label,intimacy_condition,reward_condition,action_0,action_1,action_2,action_3
da0f168e-2e19-5c58-b50d-eefc4629b8d7,gala,75,high,0.05,0.42,0.05,0.48
da0f168e-2e19-5c58-b50d-eefc4629b8d7,cooking,100,low,0.96,0,0,0.04
da0f168e-2e19-5c58-b50d-eefc4629b8d7,driving,50,low,0.12,0.81,0.04,0.03
da0f168e-2e19-5c58-b50d-eefc4629b8d7,dip,0,low,0.97,0.03,0,0
da0f168e-2e19-5c58-b50d-eefc4629b8d7,oysters,0,high,0.2,0.79,0,0.01
da0f168e-2e19-5c58-b50d-eefc4629b8d7,birthday,100,high,0,0,0.5,0.5
da0f168e-2e19-5c58-b50d-eefc4629b8d7,fair,75,high,0,0.62,0.35,0.03
da0f168e-2e19-5c58-b50d-eefc4629b8d7,brunch,0,low,0.9,0.1,0,0
da0f168e-2e19-5c58-b50d-eefc4629b8d7,takeout,75,low,0.51,0.44,0.05,0
da0f168e-2e19-5c58-b50d-eefc4629b8d7,apples,100,high,0,0.01,0.41,0.58
da0f168e-2e19-5c58-b50d-eefc4629b8d7,social,100,low,0.17,0.04,0.7,0.09
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,hike,75,high,0,0.6,0.24,0.16
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,drinks,0,high,0.68,0.15,0.11,0.06
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,social,75,low,1,0,0,0
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,dip,100,high,0,0.12,0.49,0.39
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,birthday,50,low,0.88,0.12,0,0
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,soup,75,high,0,0.23,0.54,0.23
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,fair,100,low,0,0,0.4,0.6
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,basketball,50,high,0,1,0,0
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,driving,0,high,0.4,0.6,0,0
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,apples,0,low,0.9,0.1,0,0
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,takeout,100,low,0,0,0.6,0.4
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,cooking,50,high,0,0.3,0.7,0
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,oysters,50,low,0.85,0.15,0,0
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,wedding,75,low,1,0,0,0
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,brunch,100,high,0,0,0.1,0.9
1185d51e-2bcc-5ab1-87d3-6f75ca1b6d34,gala,0,low,1,0,0,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,driving,0,high,0.8,0.2,0,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,takeout,75,low,0,0.5,0.5,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,brunch,100,low,0.14,0,0.28,0.58
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,gala,0,low,1,0,0,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,social,100,high,0,0.07,0.23,0.7
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,soup,50,high,0.56,0.41,0.03,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,dip,50,high,0.47,0.46,0.07,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,basketball,0,high,0,1,0,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,fair,75,low,0.14,0.43,0.43,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,drinks,50,low,0.24,0.76,0,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,wedding,0,low,1,0,0,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,birthday,75,high,0.13,0.44,0.43,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,hike,75,high,0,0.61,0.39,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,oysters,100,high,0,0.32,0.68,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,apples,50,low,0.81,0.19,0,0
dca4dc5d-51cd-5098-afe8-8d6438b5eb40,cooking,100,low,1,0,0,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,cooking,50,low,0,1,0,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,social,50,high,1,0,0,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,driving,0,low,0.4,0.6,0,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,hike,50,high,0.2,0.8,0,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,fair,0,low,0,1,0,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,wedding,75,high,0,1,0,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,soup,100,high,0,0.56,0.24,0.2
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,oysters,50,low,0.85,0.15,0,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,birthday,0,high,0,1,0,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,takeout,75,high,0,0.63,0.28,0.09
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,gala,75,low,1,0,0,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,apples,100,low,1,0,0,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,basketball,0,high,0,1,0,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,brunch,75,low,0.64,0.36,0,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,dip,100,high,0,0.68,0.32,0
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,drinks,100,low,0.22,0,0,0.78
cd96a160-6862-554f-9fd3-1cc1d22910fe,soup,75,high,0.16,0.22,0.16,0.46
cd96a160-6862-554f-9fd3-1cc1d22910fe,driving,75,low,0.42,0.23,0.13,0.22
cd96a160-6862-554f-9fd3-1cc1d22910fe,apples,0,high,0.66,0.22,0.1,0.02
cd96a160-6862-554f-9fd3-1cc1d22910fe,dip,50,low,0.79,0.15,0.06,0
cd96a160-6862-554f-9fd3-1cc1d22910fe,drinks,0,high,0.66,0.25,0.08,0.01
cd96a160-6862-554f-9fd3-1cc1d22910fe,fair,100,high,0.06,0.2,0.31,0.43
cd96a160-6862-554f-9fd3-1cc1d22910fe,basketball,75,high,0.06,0.19,0.41,0.34
cd96a160-6862-554f-9fd3-1cc1d22910fe,birthday,50,low,0.11,0.58,0.26,0.05
cd96a160-6862-554f-9fd3-1cc1d22910fe,gala,100,low,0.53,0.11,0.14,0.22
cd96a160-6862-554f-9fd3-1cc1d22910fe,cooking,100,low,0.75,0.12,0.11,0.02
cd96a160-6862-554f-9fd3-1cc1d22910fe,wedding,75,low,0.55,0.09,0.2,0.16
cd96a160-6862-554f-9fd3-1cc1d22910fe,oysters,50,high,0.42,0.3,0.18,0.1
cd96a160-6862-554f-9fd3-1cc1d22910fe,takeout,50,high,0.13,0.64,0.23,0
cd96a160-6862-554f-9fd3-1cc1d22910fe,brunch,0,low,0.13,0.3,0.52,0.05
cd96a160-6862-554f-9fd3-1cc1d22910fe,social,100,high,0.06,0.23,0.3,0.41
cd96a160-6862-554f-9fd3-1cc1d22910fe,hike,0,low,0.84,0.15,0.01,0
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,dip,0,low,0.61,0.15,0.23,0.01
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,brunch,0,low,0.42,0.35,0.18,0.05
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,drinks,50,low,0.34,0.51,0.14,0.01
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,gala,0,high,0.01,0.23,0.07,0.69
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,social,75,high,0.04,0.34,0.13,0.49
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,cooking,75,low,0.84,0.12,0.03,0.01
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,takeout,100,high,0.45,0.31,0.24,0
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,basketball,75,low,0.61,0.13,0.02,0.24
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,hike,100,low,0.03,0.03,0.03,0.91
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,wedding,75,high,0,0.36,0.23,0.41
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,soup,100,low,0,0.12,0.38,0.5
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,birthday,50,high,0.15,0.65,0.12,0.08
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,driving,50,low,0.74,0.14,0.12,0
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,fair,100,high,0,0.02,0.52,0.46
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,oysters,50,high,0.29,0.53,0.15,0.03
55a2e9ac-ab73-5df2-82b9-d844abfdaf13,apples,0,high,0.64,0.22,0.07,0.07
fd4c236f-f55b-521e-b43d-76ff594bbcfd,brunch,50,low,0.06,0.12,0.53,0.29
fd4c236f-f55b-521e-b43d-76ff594bbcfd,takeout,100,low,0.43,0.56,0.01,0
fd4c236f-f55b-521e-b43d-76ff594bbcfd,hike,50,high,0.39,0.54,0.07,0
fd4c236f-f55b-521e-b43d-76ff594bbcfd,social,0,low,1,0,0,0
fd4c236f-f55b-521e-b43d-76ff594bbcfd,basketball,75,low,0.2,0.22,0.52,0.06
fd4c236f-f55b-521e-b43d-76ff594bbcfd,drinks,75,high,0.06,0.24,0.34,0.36
fd4c236f-f55b-521e-b43d-76ff594bbcfd,oysters,50,low,0.89,0.09,0.02,0
fd4c236f-f55b-521e-b43d-76ff594bbcfd,cooking,100,high,0.01,0.73,0.16,0.1
fd4c236f-f55b-521e-b43d-76ff594bbcfd,dip,0,high,0.02,0.81,0.17,0
fd4c236f-f55b-521e-b43d-76ff594bbcfd,fair,100,low,0.02,0.21,0.64,0.13
fd4c236f-f55b-521e-b43d-76ff594bbcfd,birthday,0,low,0.67,0.33,0,0
fd4c236f-f55b-521e-b43d-76ff594bbcfd,soup,75,high,0.52,0.16,0,0.32
fd4c236f-f55b-521e-b43d-76ff594bbcfd,gala,100,high,0.01,0.01,0.17,0.81
fd4c236f-f55b-521e-b43d-76ff594bbcfd,driving,50,high,0.08,0.84,0.08,0
fd4c236f-f55b-521e-b43d-76ff594bbcfd,wedding,75,low,0.9,0.01,0.09,0
fd4c236f-f55b-521e-b43d-76ff594bbcfd,apples,0,high,0.79,0.17,0.04,0
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,gala,0,high,0.12,0.1,0.35,0.43
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,social,100,low,0.12,0.17,0.2,0.51
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,driving,50,low,0.69,0.05,0.13,0.13
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,cooking,50,high,0.17,0.49,0.25,0.09
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,apples,75,high,0.04,0.29,0.4,0.27
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,brunch,0,low,0.06,0.32,0.31,0.31
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,hike,50,high,0.1,0.4,0.18,0.32
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,takeout,100,high,0,0.15,0.52,0.33
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,fair,100,low,0.03,0.27,0.3,0.4
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,basketball,0,high,0.37,0.48,0.06,0.09
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,drinks,75,low,0.17,0.25,0.27,0.31
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,wedding,75,low,0.21,0.26,0.23,0.3
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,oysters,0,low,0.82,0.11,0.02,0.05
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,soup,75,high,0.01,0.47,0.13,0.39
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,birthday,100,high,0.01,0.48,0.17,0.34
b92bcd3b-cdee-5f9d-be3d-8b06fe63d94e,dip,50,low,0.88,0.02,0.1,0
acaee114-24f7-55d5-9fd9-39cdb78682ea,oysters,0,high,0.9,0.1,0,0
acaee114-24f7-55d5-9fd9-39cdb78682ea,apples,50,low,0.95,0.05,0,0
acaee114-24f7-55d5-9fd9-39cdb78682ea,soup,0,high,0.67,0.33,0,0
acaee114-24f7-55d5-9fd9-39cdb78682ea,driving,75,high,0.11,0.67,0.11,0.11
acaee114-24f7-55d5-9fd9-39cdb78682ea,drinks,0,low,1,0,0,0
acaee114-24f7-55d5-9fd9-39cdb78682ea,social,75,high,0.06,0.3,0.47,0.17
acaee114-24f7-55d5-9fd9-39cdb78682ea,gala,50,high,0.33,0.28,0.23,0.16
acaee114-24f7-55d5-9fd9-39cdb78682ea,basketball,75,low,0.72,0.08,0.16,0.04
acaee114-24f7-55d5-9fd9-39cdb78682ea,wedding,100,high,0.06,0.36,0.28,0.3
acaee114-24f7-55d5-9fd9-39cdb78682ea,takeout,0,low,0.53,0.41,0.06,0
acaee114-24f7-55d5-9fd9-39cdb78682ea,birthday,100,low,0.15,0.25,0.3,0.3
acaee114-24f7-55d5-9fd9-39cdb78682ea,hike,75,low,0.32,0.26,0.31,0.11
acaee114-24f7-55d5-9fd9-39cdb78682ea,dip,50,high,0.16,0.59,0.2,0.05
acaee114-24f7-55d5-9fd9-39cdb78682ea,cooking,100,high,0,0.54,0.44,0.02
acaee114-24f7-55d5-9fd9-39cdb78682ea,fair,50,low,0.11,0.61,0.24,0.04
acaee114-24f7-55d5-9fd9-39cdb78682ea,brunch,100,low,0.18,0.43,0.24,0.15
7496ff4c-818f-52b8-87b6-5a92ca15e604,soup,100,high,0.87,0.01,0.01,0.11
7496ff4c-818f-52b8-87b6-5a92ca15e604,birthday,75,low,1,0,0,0
7496ff4c-818f-52b8-87b6-5a92ca15e604,cooking,0,low,0.41,0.59,0,0
7496ff4c-818f-52b8-87b6-5a92ca15e604,drinks,50,high,1,0,0,0
7496ff4c-818f-52b8-87b6-5a92ca15e604,driving,100,low,0.88,0.08,0.01,0.03
7496ff4c-818f-52b8-87b6-5a92ca15e604,dip,75,high,0.12,0.62,0.26,0
7496ff4c-818f-52b8-87b6-5a92ca15e604,gala,0,high,0.54,0.26,0.13,0.07
7496ff4c-818f-52b8-87b6-5a92ca15e604,brunch,50,low,0.01,0.01,0.98,0
7496ff4c-818f-52b8-87b6-5a92ca15e604,takeout,100,low,0.2,0.4,0.39,0.01
7496ff4c-818f-52b8-87b6-5a92ca15e604,wedding,100,high,0.46,0.24,0.11,0.19
7496ff4c-818f-52b8-87b6-5a92ca15e604,oysters,75,high,0.57,0.27,0.09,0.07
7496ff4c-818f-52b8-87b6-5a92ca15e604,fair,50,low,0.29,0.53,0.18,0
7496ff4c-818f-52b8-87b6-5a92ca15e604,hike,50,high,0.2,0.5,0.3,0
7496ff4c-818f-52b8-87b6-5a92ca15e604,basketball,0,low,0.91,0,0.09,0
7496ff4c-818f-52b8-87b6-5a92ca15e604,apples,75,low,0.99,0.01,0,0
7496ff4c-818f-52b8-87b6-5a92ca15e604,social,0,high,0,0,1,0
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,social,100,high,0,0.02,0.49,0.49
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,birthday,100,low,0.17,0.01,0.38,0.44
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,wedding,0,low,0.97,0.01,0.01,0.01
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,soup,0,high,0.35,0.47,0.15,0.03
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,gala,50,high,0.01,0.33,0.35,0.31
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,brunch,50,high,0.06,0.09,0.62,0.23
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,fair,0,high,0.09,0.84,0.06,0.01
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,basketball,100,low,0.84,0,0,0.16
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,oysters,75,high,0.02,0.52,0.28,0.18
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,driving,75,low,0.03,0.04,0.09,0.84
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,takeout,50,low,0.65,0.25,0.1,0
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,drinks,75,high,0.07,0.05,0.06,0.82
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,apples,75,low,0.97,0.01,0.01,0.01
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,dip,50,low,0.84,0.16,0,0
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,cooking,100,high,0,0.74,0.04,0.22
19bf2c00-936f-53a5-b3d4-8bcba57c5b44,hike,0,low,0.85,0.13,0.01,0.01
d779b210-5987-56b8-a3c3-bf06e8c304fb,driving,50,low,0.9,0.08,0.01,0.01
d779b210-5987-56b8-a3c3-bf06e8c304fb,soup,100,high,0.99,0,0,0.01
d779b210-5987-56b8-a3c3-bf06e8c304fb,basketball,75,low,0.19,0.73,0.05,0.03
d779b210-5987-56b8-a3c3-bf06e8c304fb,drinks,50,high,0.07,0,0.52,0.41
d779b210-5987-56b8-a3c3-bf06e8c304fb,cooking,75,high,0,0.91,0.08,0.01
d779b210-5987-56b8-a3c3-bf06e8c304fb,wedding,100,low,0.95,0.01,0.01,0.03
d779b210-5987-56b8-a3c3-bf06e8c304fb,takeout,0,low,0.91,0.06,0.03,0
d779b210-5987-56b8-a3c3-bf06e8c304fb,hike,100,low,0.92,0.02,0.03,0.03
d779b210-5987-56b8-a3c3-bf06e8c304fb,social,75,high,0.01,0.47,0.37,0.15
d779b210-5987-56b8-a3c3-bf06e8c304fb,dip,0,low,0.97,0.02,0.01,0
d779b210-5987-56b8-a3c3-bf06e8c304fb,fair,100,high,0,0.01,0.09,0.9
d779b210-5987-56b8-a3c3-bf06e8c304fb,brunch,0,high,0,0.6,0.39,0.01
d779b210-5987-56b8-a3c3-bf06e8c304fb,apples,50,low,0.85,0.06,0.06,0.03
d779b210-5987-56b8-a3c3-bf06e8c304fb,gala,0,high,0.01,0.18,0.52,0.29
d779b210-5987-56b8-a3c3-bf06e8c304fb,oysters,50,high,0.52,0.48,0,0
d779b210-5987-56b8-a3c3-bf06e8c304fb,birthday,75,low,0.02,0.07,0.82,0.09
64021993-4f9f-535e-a31b-f02cfc4c99b1,gala,100,high,0.02,0.02,0.1,0.86
64021993-4f9f-535e-a31b-f02cfc4c99b1,driving,0,high,0.42,0.43,0.1,0.05
64021993-4f9f-535e-a31b-f02cfc4c99b1,brunch,50,low,0.3,0.3,0.3,0.1
64021993-4f9f-535e-a31b-f02cfc4c99b1,birthday,50,low,0.41,0.51,0.05,0.03
64021993-4f9f-535e-a31b-f02cfc4c99b1,oysters,75,high,0.29,0.46,0.1,0.15
64021993-4f9f-535e-a31b-f02cfc4c99b1,wedding,50,high,0.29,0.34,0.32,0.05
64021993-4f9f-535e-a31b-f02cfc4c99b1,apples,100,low,0.34,0.13,0.17,0.36
64021993-4f9f-535e-a31b-f02cfc4c99b1,basketball,0,low,0.51,0.42,0.05,0.02
64021993-4f9f-535e-a31b-f02cfc4c99b1,takeout,75,low,0.48,0.47,0.05,0
64021993-4f9f-535e-a31b-f02cfc4c99b1,dip,100,high,0.19,0.38,0.24,0.19
64021993-4f9f-535e-a31b-f02cfc4c99b1,social,0,high,0.94,0.04,0.01,0.01
64021993-4f9f-535e-a31b-f02cfc4c99b1,drinks,75,low,0.68,0.22,0.09,0.01
64021993-4f9f-535e-a31b-f02cfc4c99b1,cooking,50,high,0.01,0.94,0.03,0.02
64021993-4f9f-535e-a31b-f02cfc4c99b1,hike,0,low,0.55,0.41,0.02,0.02
64021993-4f9f-535e-a31b-f02cfc4c99b1,fair,100,low,0.54,0.39,0.05,0.02
64021993-4f9f-535e-a31b-f02cfc4c99b1,soup,75,high,0.52,0.44,0.01,0.03
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,social,75,high,0.13,0.19,0.38,0.3
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,fair,100,low,0.06,0.14,0.39,0.41
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,apples,75,high,0.09,0.24,0.42,0.25
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,cooking,50,high,0.04,0.17,0.37,0.42
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,brunch,100,high,0.09,0.09,0.32,0.5
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,birthday,100,high,0.06,0.11,0.42,0.41
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,oysters,0,low,0.08,0.17,0.3,0.45
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,soup,75,low,0.17,0.22,0.33,0.28
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,drinks,50,high,0.15,0.19,0.4,0.26
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,basketball,0,low,0.4,0.5,0.05,0.05
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,gala,0,high,0.59,0.26,0.1,0.05
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,wedding,75,low,0.2,0.25,0.25,0.3
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,hike,50,low,0.3,0.25,0.25,0.2
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,dip,50,low,0.3,0.35,0.2,0.15
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,takeout,100,low,0.05,0.2,0.35,0.4
a02f9dbb-c84a-5efe-81b6-6a9fbf248e61,driving,0,high,0.5,0.35,0.1,0.05
4fa86294-4f83-57c7-895f-70356cc6700b,hike,50,low,0.84,0.16,0,0
4fa86294-4f83-57c7-895f-70356cc6700b,drinks,0,low,0.94,0.02,0.04,0
4fa86294-4f83-57c7-895f-70356cc6700b,brunch,75,high,0,0.89,0.11,0
4fa86294-4f83-57c7-895f-70356cc6700b,apples,100,high,0.59,0,0.26,0.15
4fa86294-4f83-57c7-895f-70356cc6700b,basketball,75,low,0.84,0.02,0.05,0.09
4fa86294-4f83-57c7-895f-70356cc6700b,fair,0,high,0,0.99,0.01,0
4fa86294-4f83-57c7-895f-70356cc6700b,birthday,75,high,0,0.79,0.21,0
4fa86294-4f83-57c7-895f-70356cc6700b,social,50,high,1,0,0,0
4fa86294-4f83-57c7-895f-70356cc6700b,oysters,50,low,0,0,0.49,0.51
4fa86294-4f83-57c7-895f-70356cc6700b,soup,50,high,0.71,0.05,0,0.24
4fa86294-4f83-57c7-895f-70356cc6700b,wedding,75,low,0.9,0,0.1,0
4fa86294-4f83-57c7-895f-70356cc6700b,gala,0,high,0.97,0,0.03,0
4fa86294-4f83-57c7-895f-70356cc6700b,driving,0,low,0.88,0.12,0,0
4fa86294-4f83-57c7-895f-70356cc6700b,dip,100,high,0.03,0.97,0,0
4fa86294-4f83-57c7-895f-70356cc6700b,takeout,100,low,0.74,0.08,0.18,0
4fa86294-4f83-57c7-895f-70356cc6700b,cooking,100,low,0.22,0.78,0,0
284f6b5e-60c4-545f-8753-a73ee2962eb4,takeout,0,high,0.25,0.43,0.19,0.13
284f6b5e-60c4-545f-8753-a73ee2962eb4,dip,0,low,0.36,0.39,0.15,0.1
284f6b5e-60c4-545f-8753-a73ee2962eb4,birthday,100,high,0,0.35,0.36,0.29
284f6b5e-60c4-545f-8753-a73ee2962eb4,drinks,100,low,0.13,0.13,0.13,0.61
284f6b5e-60c4-545f-8753-a73ee2962eb4,brunch,75,high,0.05,0.4,0.15,0.4
284f6b5e-60c4-545f-8753-a73ee2962eb4,basketball,50,high,0.1,0.5,0.3,0.1
284f6b5e-60c4-545f-8753-a73ee2962eb4,social,75,low,0.62,0.2,0.13,0.05
284f6b5e-60c4-545f-8753-a73ee2962eb4,cooking,50,high,0.11,0.73,0.11,0.05
284f6b5e-60c4-545f-8753-a73ee2962eb4,hike,100,low,0.52,0.16,0.16,0.16
284f6b5e-60c4-545f-8753-a73ee2962eb4,wedding,50,low,0.56,0.22,0.11,0.11
284f6b5e-60c4-545f-8753-a73ee2962eb4,soup,50,low,0.68,0.16,0.08,0.08
284f6b5e-60c4-545f-8753-a73ee2962eb4,driving,0,high,0.5,0.5,0,0
284f6b5e-60c4-545f-8753-a73ee2962eb4,oysters,0,low,0.75,0.25,0,0
284f6b5e-60c4-545f-8753-a73ee2962eb4,apples,100,high,0.05,0.65,0.15,0.15
284f6b5e-60c4-545f-8753-a73ee2962eb4,fair,75,high,0.1,0.66,0.12,0.12
284f6b5e-60c4-545f-8753-a73ee2962eb4,gala,75,low,0.65,0.15,0.1,0.1
9fbba88f-576e-5747-ab59-a58d63cef7cb,cooking,50,low,1,0,0,0
9fbba88f-576e-5747-ab59-a58d63cef7cb,birthday,100,low,0,0.5,0.25,0.25
9fbba88f-576e-5747-ab59-a58d63cef7cb,driving,0,high,0,0,0.5,0.5
9fbba88f-576e-5747-ab59-a58d63cef7cb,takeout,100,low,0,0,0.5,0.5
9fbba88f-576e-5747-ab59-a58d63cef7cb,wedding,50,high,0,0.34,0.33,0.33
9fbba88f-576e-5747-ab59-a58d63cef7cb,basketball,0,low,0.38,0,0.31,0.31
9fbba88f-576e-5747-ab59-a58d63cef7cb,drinks,50,high,0.03,0.32,0.05,0.6
9fbba88f-576e-5747-ab59-a58d63cef7cb,hike,50,low,1,0,0,0
9fbba88f-576e-5747-ab59-a58d63cef7cb,oysters,100,high,0,0.49,0.04,0.47
9fbba88f-576e-5747-ab59-a58d63cef7cb,social,75,high,0,0.34,0.33,0.33
9fbba88f-576e-5747-ab59-a58d63cef7cb,brunch,100,high,0.23,0.23,0.23,0.31
9fbba88f-576e-5747-ab59-a58d63cef7cb,gala,0,low,1,0,0,0
9fbba88f-576e-5747-ab59-a58d63cef7cb,dip,0,high,0,0.5,0.5,0
9fbba88f-576e-5747-ab59-a58d63cef7cb,soup,75,low,1,0,0,0
9fbba88f-576e-5747-ab59-a58d63cef7cb,fair,75,high,0.08,0.12,0.4,0.4
9fbba88f-576e-5747-ab59-a58d63cef7cb,apples,75,low,0.65,0.13,0.13,0.09
016d631b-870f-5249-8608-d9bc2e354682,birthday,0,high,0.64,0.32,0.04,0
016d631b-870f-5249-8608-d9bc2e354682,social,100,low,0.71,0.01,0.24,0.04
016d631b-870f-5249-8608-d9bc2e354682,oysters,50,low,0.93,0.07,0,0
016d631b-870f-5249-8608-d9bc2e354682,takeout,50,low,0.7,0.3,0,0
016d631b-870f-5249-8608-d9bc2e354682,hike,100,high,0,0.13,0.58,0.29
016d631b-870f-5249-8608-d9bc2e354682,basketball,75,low,0.55,0.08,0.25,0.12
016d631b-870f-5249-8608-d9bc2e354682,fair,100,low,0,0.44,0.36,0.2
016d631b-870f-5249-8608-d9bc2e354682,driving,50,high,0.07,0.88,0.02,0.03
016d631b-870f-5249-8608-d9bc2e354682,apples,0,low,0.77,0.11,0.11,0.01
016d631b-870f-5249-8608-d9bc2e354682,gala,75,high,0,0,0.63,0.37
016d631b-870f-5249-8608-d9bc2e354682,drinks,0,low,0.83,0.17,0,0
016d631b-870f-5249-8608-d9bc2e354682,brunch,100,high,0,0.05,0.49,0.46
016d631b-870f-5249-8608-d9bc2e354682,dip,0,high,0,1,0,0
016d631b-870f-5249-8608-d9bc2e354682,soup,75,low,0.9,0.06,0.04,0
016d631b-870f-5249-8608-d9bc2e354682,wedding,50,high,0.05,0.84,0.11,0
016d631b-870f-5249-8608-d9bc2e354682,cooking,75,high,0,0.33,0.19,0.48
